,price,propertyType,size,exterior,rooms,bathrooms,municipality,latitude,longitude,showAddress,distance,hasVideo,status,hasPlan,has3DTour,has360,floor,hasLift
167,740.0,flat,45.0,True,2,1,Madrid,40.348543,-3.6858237,False,7720,True,good,True,False,True,3,False
168,740.0,flat,60.0,True,2,1,Madrid,40.3571435,-3.6937449,False,6670,True,good,True,False,True,1,True
169,730.0,studio,45.0,False,0,1,Madrid,40.4123204,-3.6949573,False,854,False,good,False,False,False,desconocido,True
170,620.0,flat,75.0,True,3,1,Parla,40.2338005,-3.7671126,False,21044,False,good,False,False,False,desconocido,True
171,695.0,flat,67.0,True,2,1,Fuenlabrada,40.2841243,-3.7799766,False,16111,False,good,False,False,False,desconocido,False
172,650.0,flat,95.0,True,3,1,Navalcarnero,40.2854975,-4.0110488,False,29884,False,good,False,False,False,desconocido,True
173,675.0,flat,68.0,True,2,1,Alcalá de Henares,40.4876587,-3.3555155,False,30461,False,good,False,False,False,desconocido,True
174,695.0,flat,65.0,True,2,1,Madrid,40.4039568,-3.6044371,False,8484,False,good,False,False,False,desconocido,False
175,750.0,flat,111.0,True,2,2,Parla,40.23866,-3.76976,False,20583,False,good,False,False,False,6,True
176,675.0,flat,35.0,False,1,1,Madrid,40.4117027,-3.7132995,True,1016,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido
177,730.0,flat,60.0,False,3,1,Parla,40.2366913,-3.7681298,False,20756,False,good,True,False,True,3,False
178,690.0,flat,85.0,True,2,1,Parla,40.2355101,-3.7644926,False,20804,False,good,False,False,False,desconocido,True
179,750.0,flat,45.0,False,1,1,Madrid,40.462325,-3.6983636,True,5089,False,good,True,False,False,bj,False
180,600.0,studio,32.0,True,0,1,Madrid,40.4428709,-3.6368942,True,6325,False,good,False,False,False,1,True
181,723.0,studio,25.0,True,0,1,Rivas-Vaciamadrid,40.3413759,-3.5316501,True,16775,True,newdevelopment,True,False,False,desconocido,True
182,725.0,flat,50.0,True,1,1,Madrid,40.4430571,-3.584077,True,10503,False,good,True,False,False,1,True
183,750.0,flat,67.0,True,3,1,Getafe,40.3127355,-3.7210287,False,11657,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido
184,600.0,flat,45.0,True,2,1,Mataelpino,40.7351814,-3.9480239,False,41003,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido
185,750.0,flat,70.0,True,3,1,San Fernando de Henares,40.4265112,-3.5307456,False,14642,False,good,False,False,False,2,False
186,450.0,penthouse,60.0,True,1,1,Villa del Prado,40.2789466,-4.3049356,False,53238,False,good,False,False,False,desconocido,False
187,720.0,flat,54.0,True,1,1,Madrid,40.3938982,-3.7281276,False,3296,True,good,True,False,True,bj,False
188,550.0,penthouse,75.0,True,2,2,Villa del Prado,40.2796466,-4.3053356,False,53247,False,good,False,False,False,desconocido,False
189,720.0,flat,49.0,False,3,1,Madrid,40.3418997,-3.6883697,False,8411,True,good,True,False,True,3,False
190,740.0,flat,65.0,True,3,1,Madrid,40.4049726,-3.6047164,False,8443,False,good,False,False,False,1,True
191,660.0,flat,155.0,False,3,2,Aranjuez,40.0565099,-3.5934267,False,41119,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido,desconocido
192,720.0,flat,56.0,False,2,1,Madrid,40.3571834,-3.6915155,False,6691,True,good,True,False,True,4,False
193,650.0,flat,31.0,False,1,1,Madrid,40.4064335,-3.6985906,False,1207,False,good,False,False,False,3,False
194,650.0,flat,96.0,True,2,1,Aranjuez,40.0299792,-3.595984,False,43953,True,good,True,False,True,3,False
195,660.0,flat,168.0,False,4,2,Aranjuez,40.0557898,-3.5922225,False,41221,True,good,True,False,True,3,True
196,690.0,flat,64.0,True,2,1,Alcalá de Henares,40.4834597,-3.3519837,False,30634,False,good,False,False,False,bj,False
197,750.0,studio,25.0,True,0,1,Madrid,40.4282477,-3.6689173,False,3177,False,good,True,False,False,5,True
198,725.0,flat,45.0,True,1,1,Madrid,40.444004,-3.584382,True,10508,False,good,True,False,False,2,True
199,620.0,flat,85.0,False,1,1,Pinto,40.2389218,-3.7030263,False,19767,True,good,True,False,True,bj,True
200,590.0,flat,52.0,True,1,1,Los Molinos,40.7039311,-4.0705474,False,44526,False,good,False,False,False,bj,False
201,750.0,penthouse,80.0,True,0,1,Tres Cantos,40.6038483,-3.6957713,False,20818,False,good,False,False,False,1,True
